having_IP_Address,URL_Length,Shortining_Service,having_At_Symbol,double_slash_redirecting,Prefix_Suffix,having_Sub_Domain,SSLfinal_State,Domain_registeration_length,Favicon,port,HTTPS_token,Request_URL,URL_of_Anchor,Links_in_tags,SFH,Submitting_to_email,Abnormal_URL,Redirect,on_mouseover,RightClick,popUpWidnow,Iframe,age_of_domain,DNSRecord,web_traffic,Page_Rank,Google_Index,Links_pointing_to_page,Statistical_report,Result,_nsyn_controllable_columns,_nsyn_noisy_injected
1,-1,1,1,1,-1,-1,1,-1,-1,1,1,1,0,0,-1,1,1,0,1,1,-1,1,-1,1,0,-1,-1,0,1,-1,"['Prefix_Suffix', 'Abnormal_URL', 'RightClick', 'popUpWidnow']",False
-1,-1,1,1,1,-1,1,1,1,1,1,1,1,0,-1,0,1,1,0,1,1,1,1,-1,1,1,-1,1,1,1,1,"['Prefix_Suffix', 'Abnormal_URL', 'on_mouseover', 'RightClick', 'popUpWidnow', 'Iframe']",False
-1,-1,1,1,1,-1,0,0,1,1,1,1,-1,-1,-1,-1,1,1,0,1,1,1,1,-1,1,-1,-1,1,1,1,-1,"['Prefix_Suffix', 'Abnormal_URL', 'on_mouseover', 'RightClick', 'popUpWidnow', 'Iframe']",False
1,-1,1,1,1,0,0,-1,-1,1,1,1,1,-1,0,-1,1,1,0,1,1,1,1,-1,1,-1,-1,1,0,1,-1,"['Prefix_Suffix', 'Abnormal_URL', 'on_mouseover', 'RightClick', 'popUpWidnow', 'Iframe']",True
1,-1,1,1,1,-1,-1,-1,1,1,1,1,-1,-1,0,-1,1,1,0,1,1,1,1,1,1,1,-1,1,1,1,-1,"['Prefix_Suffix', 'Abnormal_URL', 'on_mouseover', 'RightClick', 'popUpWidnow', 'Iframe']",False
1,-1,1,1,1,-1,-1,1,1,1,1,1,-1,0,0,0,1,1,1,1,1,1,1,-1,1,1,-1,1,0,1,1,"['Prefix_Suffix', 'Abnormal_URL', 'on_mouseover', 'RightClick', 'popUpWidnow', 'Iframe', 'Google_Index']",False
1,-1,1,1,1,-1,0,-1,1,1,1,1,-1,0,-1,-1,1,1,0,1,1,1,1,1,1,1,-1,1,0,1,-1,"['Prefix_Suffix', 'Abnormal_URL', 'on_mouseover', 'RightClick', 'popUpWidnow', 'Iframe']",False
-1,1,1,-1,1,-1,0,-1,1,1,1,1,1,-1,1,-1,1,1,0,1,1,1,-1,1,1,1,1,-1,0,1,-1,"['Prefix_Suffix', 'Submitting_to_email', 'on_mouseover']",False
-1,-1,1,1,1,-1,-1,-1,1,1,1,1,-1,-1,-1,-1,1,1,1,1,1,1,1,-1,1,-1,-1,1,1,1,-1,"['Prefix_Suffix', 'Abnormal_URL', 'on_mouseover', 'RightClick', 'popUpWidnow', 'Iframe']",False
-1,-1,1,1,1,-1,0,1,1,1,1,1,1,-1,-1,-1,1,1,0,1,1,1,1,1,1,0,-1,1,0,1,-1,"['Prefix_Suffix', 'Abnormal_URL', 'on_mouseover', 'RightClick', 'popUpWidnow', 'Iframe']",False
1,-1,1,1,1,-1,0,0,-1,-1,1,1,1,-1,0,-1,1,1,0,-1,1,-1,1,1,1,0,-1,1,0,1,-1,"['Prefix_Suffix', 'Abnormal_URL', 'RightClick', 'popUpWidnow']",False
-1,1,1,1,1,-1,-1,0,1,1,1,1,-1,-1,0,-1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,-1,"['Prefix_Suffix', 'Abnormal_URL', 'on_mouseover', 'RightClick', 'popUpWidnow', 'Iframe', 'age_of_domain']",False
1,1,-1,1,1,-1,1,-1,-1,0,1,1,1,-1,-1,-1,-1,-1,0,1,1,1,1,-1,-1,-1,-1,-1,0,-1,-1,"['Prefix_Suffix', 'Favicon', 'SFH', 'Redirect', 'RightClick', 'popUpWidnow', 'Iframe', 'Page_Rank']",True
-1,-1,1,1,1,-1,0,-1,1,1,1,1,-1,0,-1,-1,1,1,0,1,1,1,1,1,1,1,-1,1,1,1,-1,"['Prefix_Suffix', 'Abnormal_URL', 'on_mouseover', 'RightClick', 'popUpWidnow', 'Iframe']",False
-1,0,1,-1,1,1,0,-1,-1,1,1,-1,1,0,-1,-1,-1,-1,0,1,1,1,1,-1,1,1,1,1,0,1,-1,"['Prefix_Suffix', 'Domain_registeration_length', 'SFH', 'RightClick', 'popUpWidnow']",True
1,-1,1,-1,1,-1,1,-1,1,1,1,1,-1,-1,0,-1,1,1,0,1,1,1,1,-1,1,-1,1,-1,0,1,-1,"['Prefix_Suffix', 'Submitting_to_email', 'on_mouseover', 'RightClick', 'popUpWidnow']",False
-1,-1,1,1,1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,1,1,0,1,1,1,1,-1,1,1,-1,1,0,1,-1,"['Prefix_Suffix', 'Abnormal_URL', 'on_mouseover', 'RightClick', 'popUpWidnow', 'Iframe']",False
1,-1,1,1,1,1,0,0,1,1,1,1,-1,-1,0,-1,1,1,0,1,1,1,1,1,1,-1,-1,-1,0,1,-1,"['Prefix_Suffix', 'Abnormal_URL', 'on_mouseover', 'RightClick', 'popUpWidnow', 'Iframe']",True
1,-1,1,-1,1,-1,-1,-1,-1,1,1,1,1,-1,0,-1,1,1,0,0,1,1,1,-1,1,-1,-1,1,0,1,-1,"['Prefix_Suffix', 'Submitting_to_email', 'on_mouseover', 'RightClick', 'popUpWidnow']",True
1,-1,1,1,1,-1,-1,-1,1,1,1,1,-1,-1,-1,-1,1,1,0,1,1,1,0,1,1,1,-1,1,0,1,-1,"['Prefix_Suffix', 'Abnormal_URL', 'on_mouseover', 'RightClick', 'popUpWidnow', 'Iframe']",True
-1,-1,1,1,1,-1,0,1,-1,1,1,1,1,0,0,0,1,1,0,1,1,0,1,-1,1,1,-1,1,1,1,1,"['Prefix_Suffix', 'Abnormal_URL', 'on_mouseover', 'RightClick', 'popUpWidnow', 'Iframe']",True
-1,-1,1,1,1,-1,0,-1,-1,1,1,1,1,-1,-1,-1,1,1,0,1,1,1,1,-1,1,-1,1,1,1,-1,-1,"['Prefix_Suffix', 'Submitting_to_email', 'on_mouseover', 'RightClick', 'popUpWidnow', 'Iframe']",False
-1,-1,1,1,1,-1,1,0,1,1,1,1,-1,-1,-1,-1,1,1,0,1,1,1,1,-1,1,-1,-1,1,1,1,-1,"['Prefix_Suffix', 'Abnormal_URL', 'on_mouseover', 'RightClick', 'popUpWidnow', 'Iframe']",False
1,-1,1,1,1,0,-1,0,-1,1,1,1,1,-1,-1,-1,1,1,0,1,1,1,1,1,1,0,-1,1,0,1,-1,"['Prefix_Suffix', 'Abnormal_URL', 'on_mouseover', 'RightClick', 'popUpWidnow', 'Iframe']",True
-1,-1,1,1,1,-1,0,0,-1,1,1,1,1,-1,-1,-1,1,-1,0,1,1,1,1,-1,1,-1,-1,1,0,1,-1,"['Prefix_Suffix', 'Abnormal_URL', 'on_mouseover', 'RightClick', 'popUpWidnow', 'Iframe']",True
1,-1,1,1,1,-1,0,-1,-1,1,1,1,1,-1,0,-1,1,1,0,1,1,1,0,-1,1,1,-1,1,0,1,-1,"['Prefix_Suffix', 'Abnormal_URL', 'on_mouseover', 'RightClick', 'popUpWidnow', 'Iframe']",True
-1,-1,1,1,1,-1,0,0,1,1,1,1,-1,0,-1,-1,1,1,0,1,1,-1,1,-1,1,1,-1,1,0,1,-1,"['Prefix_Suffix', 'Abnormal_URL', 'on_mouseover', 'RightClick', 'popUpWidnow', 'Iframe']",True
1,-1,1,1,1,-1,-1,-1,1,1,1,1,1,-1,0,-1,1,1,0,1,-1,1,1,1,1,0,-1,1,0,1,-1,"['Prefix_Suffix', 'Abnormal_URL', 'on_mouseover', 'RightClick', 'popUpWidnow', 'Iframe']",True
-1,-1,1,1,1,-1,0,-1,-1,1,1,-1,1,-1,-1,-1,-1,1,0,1,1,1,1,-1,1,1,1,1,0,1,-1,"['Prefix_Suffix', 'Abnormal_URL', 'on_mouseover', 'RightClick', 'popUpWidnow']",False
-1,1,1,1,1,-1,0,-1,1,1,1,1,-1,-1,0,-1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,-1,"['Prefix_Suffix', 'Abnormal_URL', 'on_mouseover', 'RightClick', 'popUpWidnow', 'Iframe']",True
-1,1,1,1,1,-1,0,0,1,1,1,1,-1,-1,0,-1,1,1,0,1,1,1,-1,1,1,-1,-1,1,0,1,-1,"['Prefix_Suffix', 'Abnormal_URL', 'on_mouseover', 'RightClick', 'popUpWidnow', 'Iframe']",True
-1,-1,1,1,1,-1,-1,0,-1,1,1,1,1,-1,-1,-1,1,1,0,1,1,1,1,1,1,0,-1,1,1,1,-1,"['Prefix_Suffix', 'Abnormal_URL', 'on_mouseover', 'RightClick', 'popUpWidnow', 'Iframe']",False
1,-1,1,1,1,-1,0,-1,-1,1,1,1,1,0,-1,-1,1,1,1,1,1,-1,1,-1,1,1,1,1,0,1,-1,"['Prefix_Suffix', 'Abnormal_URL', 'on_mouseover', 'RightClick', 'popUpWidnow', 'Iframe', 'Google_Index']",True
-1,-1,1,1,1,-1,-1,0,-1,1,1,1,-1,-1,1,-1,1,1,0,1,-1,1,1,1,1,0,-1,1,1,1,-1,"['Prefix_Suffix', 'Abnormal_URL', 'on_mouseover', 'RightClick', 'popUpWidnow', 'Iframe']",True
1,-1,1,-1,1,-1,1,-1,-1,1,1,-1,-1,1,0,0,1,1,0,1,1,1,1,-1,1,1,-1,1,0,1,1,"['Prefix_Suffix', 'Submitting_to_email', 'on_mouseover', 'RightClick', 'popUpWidnow']",False
1,-1,1,-1,1,-1,0,0,-1,1,1,1,-1,-1,0,-1,1,1,1,1,1,1,1,1,-1,-1,-1,1,0,1,-1,"['Prefix_Suffix', 'having_Sub_Domain', 'SFH', 'Submitting_to_email', 'Redirect', 'on_mouseover', 'RightClick', 'popUpWidnow']",True
1,-1,1,1,1,-1,0,0,-1,-1,1,1,1,-1,0,-1,1,0,0,-1,1,-1,1,1,1,0,-1,1,0,1,-1,"['Prefix_Suffix', 'Abnormal_URL', 'RightClick', 'popUpWidnow']",True
-1,1,1,1,1,-1,1,0,-1,1,1,1,1,-1,-1,-1,1,1,0,-1,1,1,1,1,1,-1,-1,1,1,1,-1,"['Prefix_Suffix', 'Domain_registeration_length', 'Abnormal_URL', 'on_mouseover', 'RightClick', 'popUpWidnow', 'Iframe']",True
-1,-1,1,1,1,-1,-1,-1,-1,1,1,1,-1,-1,0,0,1,1,0,1,1,1,1,1,1,1,-1,1,0,1,-1,"['Prefix_Suffix', 'Abnormal_URL', 'on_mouseover', 'RightClick', 'popUpWidnow', 'Iframe']",False
1,-1,1,1,1,-1,0,0,1,1,1,1,-1,-1,0,-1,1,0,0,1,1,1,1,1,1,-1,-1,-1,0,1,-1,"['Prefix_Suffix', 'Abnormal_URL', 'on_mouseover', 'RightClick', 'popUpWidnow', 'Iframe']",True
1,1,1,-1,1,-1,0,0,-1,1,1,1,1,-1,0,1,1,1,0,1,1,1,1,1,-1,-1,-1,1,0,1,-1,"['Prefix_Suffix', 'having_Sub_Domain', 'Domain_registeration_length', 'Submitting_to_email', 'Redirect', 'on_mouseover', 'RightClick', 'popUpWidnow', 'Result']",False
-1,-1,1,1,1,-1,1,-1,1,1,1,1,-1,0,-1,-1,1,1,0,1,1,1,0,1,1,1,-1,1,1,1,-1,"['Prefix_Suffix', 'Abnormal_URL', 'on_mouseover', 'RightClick', 'popUpWidnow', 'Iframe']",True
1,-1,1,1,1,-1,0,0,-1,1,1,1,1,-1,-1,-1,1,1,0,1,1,1,-1,1,1,-1,-1,-1,0,1,-1,"['Prefix_Suffix', 'Abnormal_URL', 'on_mouseover', 'RightClick', 'popUpWidnow', 'Iframe']",True
1,-1,1,1,1,-1,0,-1,1,1,1,1,-1,-1,-1,0,1,1,0,1,0,1,1,-1,1,-1,-1,1,0,1,-1,"['Prefix_Suffix', 'Abnormal_URL', 'on_mouseover', 'RightClick', 'popUpWidnow', 'Iframe']",True
-1,-1,1,1,1,-1,-1,0,1,1,1,1,-1,-1,-1,-1,1,1,0,1,0,1,1,1,1,0,-1,1,1,1,-1,"['Prefix_Suffix', 'Abnormal_URL', 'on_mouseover', 'RightClick', 'popUpWidnow', 'Iframe']",True
1,1,1,1,1,-1,0,0,1,1,1,1,-1,1,1,-1,-1,1,1,1,1,1,1,-1,1,-1,1,1,1,1,-1,"['Prefix_Suffix', 'Abnormal_URL', 'on_mouseover', 'RightClick', 'popUpWidnow', 'Result']",False
-1,-1,1,1,1,-1,-1,-1,1,1,1,1,-1,-1,0,-1,1,1,0,1,1,-1,1,1,1,1,-1,-1,0,-1,-1,"['Prefix_Suffix', 'Submitting_to_email', 'on_mouseover', 'RightClick', 'popUpWidnow', 'Iframe']",True
-1,-1,1,1,1,-1,0,-1,-1,1,1,1,1,-1,0,-1,1,1,0,0,1,1,1,-1,1,1,1,1,1,1,-1,"['Prefix_Suffix', 'Abnormal_URL', 'on_mouseover', 'RightClick', 'popUpWidnow', 'Iframe']",True
-1,-1,1,1,1,1,0,-1,1,1,1,1,-1,0,0,-1,1,1,0,1,1,1,1,1,1,1,-1,1,1,1,-1,"['Prefix_Suffix', 'Abnormal_URL', 'on_mouseover', 'RightClick', 'popUpWidnow', 'Iframe']",True
-1,1,1,1,1,-1,0,-1,-1,1,1,1,1,-1,0,-1,1,1,0,1,1,-1,1,1,1,-1,-1,1,0,1,-1,"['Prefix_Suffix', 'Abnormal_URL', 'on_mouseover', 'RightClick', 'popUpWidnow', 'Iframe']",True
1,-1,1,1,1,-1,-1,-1,1,1,1,1,-1,-1,-1,-1,1,0,0,1,1,1,1,-1,1,0,-1,1,0,1,-1,"['Prefix_Suffix', 'Abnormal_URL', 'on_mouseover', 'RightClick', 'popUpWidnow', 'Iframe']",True
1,-1,1,1,1,-1,0,-1,1,1,1,1,-1,0,-1,-1,1,1,0,1,1,1,0,-1,1,1,1,1,0,1,-1,"['Prefix_Suffix', 'Abnormal_URL', 'on_mouseover', 'RightClick', 'popUpWidnow', 'Iframe']",True
-1,-1,1,1,1,-1,0,-1,1,1,1,1,-1,-1,-1,-1,1,1,0,1,1,1,1,1,1,0,-1,1,0,1,-1,"['Prefix_Suffix', 'Abnormal_URL', 'on_mouseover', 'RightClick', 'popUpWidnow', 'Iframe']",False
1,-1,1,1,1,-1,0,-1,-1,1,1,1,1,0,-1,-1,1,1,0,1,1,1,1,-1,1,1,-1,1,0,1,-1,"['Prefix_Suffix', 'Abnormal_URL', 'on_mouseover', 'RightClick', 'popUpWidnow', 'Iframe']",False
-1,-1,1,1,1,-1,-1,1,-1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,-1,1,1,1,1,"['Prefix_Suffix', 'Abnormal_URL', 'on_mouseover', 'RightClick', 'popUpWidnow', 'Iframe']",False
-1,-1,-1,1,-1,1,0,0,-1,1,1,-1,-1,-1,1,-1,1,1,1,-1,1,-1,1,1,-1,-1,-1,1,0,1,-1,"['Prefix_Suffix', 'HTTPS_token', 'RightClick', 'popUpWidnow', 'Iframe']",True
-1,-1,1,1,1,-1,1,-1,-1,1,1,1,-1,0,-1,1,1,1,0,1,1,1,1,-1,1,-1,1,1,0,1,-1,"['Prefix_Suffix', 'Abnormal_URL', 'on_mouseover', 'RightClick', 'popUpWidnow', 'Iframe']",False
-1,-1,1,1,1,1,-1,-1,-1,1,1,1,-1,0,-1,1,1,1,0,1,1,1,1,1,1,1,-1,1,0,1,-1,"['Prefix_Suffix', 'Abnormal_URL', 'on_mouseover', 'RightClick', 'popUpWidnow', 'Iframe']",True
1,-1,1,1,1,-1,0,-1,-1,1,1,1,1,-1,0,-1,1,1,0,1,1,1,1,-1,1,-1,-1,1,0,-1,-1,"['Prefix_Suffix', 'Submitting_to_email', 'on_mouseover', 'RightClick', 'popUpWidnow', 'Iframe']",False
-1,-1,1,-1,1,-1,1,-1,-1,1,1,1,1,-1,1,-1,-1,-1,0,1,1,1,1,1,1,1,-1,1,1,-1,-1,"['Prefix_Suffix', 'RightClick', 'popUpWidnow']",False
1,-1,1,1,1,-1,0,0,1,1,1,1,-1,-1,0,-1,1,1,0,1,-1,1,1,1,1,1,-1,1,0,1,-1,"['Prefix_Suffix', 'Abnormal_URL', 'on_mouseover', 'RightClick', 'popUpWidnow', 'Iframe']",True
1,-1,1,1,1,-1,1,0,-1,1,1,1,1,0,-1,-1,1,0,0,1,1,1,1,-1,1,0,1,1,0,1,-1,"['Prefix_Suffix', 'Abnormal_URL', 'on_mouseover', 'RightClick', 'popUpWidnow', 'Iframe']",True
-1,-1,1,1,1,-1,1,1,1,1,1,1,1,0,-1,0,1,1,0,1,1,1,1,1,1,-1,-1,1,1,1,1,"['Prefix_Suffix', 'Abnormal_URL', 'on_mouseover', 'RightClick', 'popUpWidnow', 'Iframe']",False
1,-1,1,1,-1,-1,-1,-1,1,1,1,1,-1,-1,0,0,1,1,0,1,1,1,1,1,1,1,-1,1,0,1,-1,"['Prefix_Suffix', 'Abnormal_URL', 'RightClick', 'popUpWidnow', 'Iframe']",False
-1,-1,1,1,1,-1,-1,1,-1,1,1,1,-1,0,-1,-1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,-1,"['Prefix_Suffix', 'Abnormal_URL', 'on_mouseover', 'RightClick', 'popUpWidnow', 'Iframe', 'age_of_domain']",True
-1,-1,-1,-1,1,-1,-1,0,-1,1,1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,-1,1,-1,-1,0,1,-1,"['Prefix_Suffix', 'Favicon', 'RightClick', 'popUpWidnow', 'Iframe', 'Result']",False
1,-1,1,1,1,-1,1,-1,1,1,1,1,1,0,-1,-1,1,1,0,1,1,1,1,-1,1,1,-1,1,0,1,-1,"['Prefix_Suffix', 'Abnormal_URL', 'on_mouseover', 'RightClick', 'popUpWidnow', 'Iframe']",False
-1,1,-1,1,-1,-1,0,-1,-1,1,1,-1,1,0,-1,-1,1,1,0,1,1,1,1,1,-1,0,-1,-1,1,1,-1,"['Prefix_Suffix', 'RightClick', 'popUpWidnow', 'Iframe']",False
-1,-1,1,-1,1,-1,0,-1,-1,1,1,1,-1,-1,-1,-1,-1,1,1,1,1,1,1,-1,1,-1,-1,1,0,1,-1,"['Prefix_Suffix', 'Submitting_to_email', 'on_mouseover', 'RightClick', 'popUpWidnow']",True
-1,-1,1,1,1,-1,1,0,1,1,1,1,1,0,-1,-1,1,1,0,1,1,1,-1,1,1,0,-1,-1,0,1,-1,"['Prefix_Suffix', 'Abnormal_URL', 'on_mouseover', 'RightClick', 'popUpWidnow', 'Iframe']",True
-1,-1,1,1,1,1,1,-1,-1,1,1,-1,-1,0,-1,-1,1,1,0,1,1,1,1,-1,1,0,1,1,0,1,-1,"['Prefix_Suffix', 'Abnormal_URL', 'on_mouseover', 'RightClick', 'popUpWidnow', 'Iframe']",True
1,-1,1,1,1,-1,1,-1,1,1,1,1,1,0,-1,-1,1,1,0,1,1,1,1,1,1,1,-1,-1,0,1,-1,"['Prefix_Suffix', 'Abnormal_URL', 'on_mouseover', 'RightClick', 'popUpWidnow', 'Iframe']",False
1,-1,1,1,1,-1,-1,1,1,1,1,1,-1,-1,-1,-1,1,1,0,1,1,1,1,1,1,1,-1,1,0,1,-1,"['Prefix_Suffix', 'Abnormal_URL', 'on_mouseover', 'RightClick', 'popUpWidnow', 'Iframe']",False
1,-1,1,1,1,-1,1,1,-1,1,1,-1,1,0,-1,-1,1,0,0,1,1,1,1,1,1,0,-1,1,0,1,-1,"['Prefix_Suffix', 'Abnormal_URL', 'on_mouseover', 'RightClick', 'popUpWidnow', 'Iframe']",True
1,-1,1,1,1,0,1,-1,1,1,1,1,-1,-1,1,-1,1,1,0,1,1,1,1,1,1,-1,-1,1,1,1,-1,"['Prefix_Suffix', 'Abnormal_URL', 'on_mouseover', 'RightClick', 'popUpWidnow', 'Iframe']",True
1,-1,1,1,1,-1,1,1,-1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,-1,-1,1,0,1,1,"['Prefix_Suffix', 'Abnormal_URL', 'on_mouseover', 'RightClick', 'popUpWidnow', 'Iframe']",False
1,-1,1,1,1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,1,1,0,1,1,1,1,-1,1,-1,-1,1,0,1,-1,"['Prefix_Suffix', 'Abnormal_URL', 'on_mouseover', 'RightClick', 'popUpWidnow', 'Iframe']",False
-1,-1,1,1,1,0,-1,-1,-1,1,1,1,-1,-1,0,-1,-1,1,0,1,1,1,1,1,1,1,-1,1,0,1,-1,"['Prefix_Suffix', 'Abnormal_URL', 'on_mouseover', 'RightClick', 'popUpWidnow']",True
-1,-1,1,1,1,-1,1,-1,1,1,1,1,-1,-1,-1,-1,1,-1,0,1,1,1,1,-1,1,-1,1,1,0,1,-1,"['Prefix_Suffix', 'Abnormal_URL', 'on_mouseover', 'RightClick', 'popUpWidnow', 'Iframe']",True
1,1,1,1,1,-1,1,1,-1,1,1,1,1,0,-1,0,1,1,0,1,1,1,1,-1,1,0,1,1,0,1,1,"['Prefix_Suffix', 'Abnormal_URL', 'on_mouseover', 'RightClick', 'popUpWidnow', 'Iframe']",False
1,-1,1,1,1,-1,-1,-1,1,1,1,1,1,0,0,-1,1,1,0,1,-1,1,1,-1,1,-1,1,-1,0,1,-1,"['Prefix_Suffix', 'Abnormal_URL', 'on_mouseover', 'RightClick', 'popUpWidnow', 'Iframe']",True
-1,-1,1,1,1,-1,0,0,-1,1,1,1,1,-1,-1,-1,1,1,0,1,1,1,1,-1,1,-1,-1,1,-1,1,-1,"['Prefix_Suffix', 'Abnormal_URL', 'on_mouseover', 'RightClick', 'popUpWidnow', 'Iframe']",False
-1,-1,1,1,1,-1,1,-1,1,1,1,1,-1,0,-1,-1,1,1,0,1,1,0,1,1,1,1,-1,-1,0,1,-1,"['Prefix_Suffix', 'Abnormal_URL', 'on_mouseover', 'RightClick', 'popUpWidnow', 'Iframe']",True
1,-1,1,1,1,-1,1,-1,-1,1,1,1,-1,-1,0,-1,1,1,0,1,1,1,1,1,1,-1,-1,1,0,1,-1,"['Prefix_Suffix', 'Abnormal_URL', 'on_mouseover', 'RightClick', 'popUpWidnow', 'Iframe']",False
-1,-1,1,1,1,-1,1,1,1,1,1,1,-1,0,0,0,1,1,0,-1,1,1,1,1,1,1,-1,1,0,1,1,"['Prefix_Suffix', 'Abnormal_URL', 'on_mouseover', 'RightClick', 'popUpWidnow', 'Iframe']",True
1,-1,1,1,1,-1,-1,-1,1,1,1,1,-1,-1,-1,-1,1,1,0,1,1,1,1,-1,1,0,-1,1,0,1,-1,"['Prefix_Suffix', 'Abnormal_URL', 'on_mouseover', 'RightClick', 'popUpWidnow', 'Iframe']",False
-1,-1,1,1,1,0,1,-1,1,1,1,1,-1,0,-1,-1,1,1,0,1,1,1,1,1,1,1,-1,1,0,1,-1,"['Prefix_Suffix', 'Abnormal_URL', 'on_mouseover', 'RightClick', 'popUpWidnow', 'Iframe']",True
-1,-1,-1,1,1,0,0,-1,1,1,1,1,-1,-1,-1,-1,1,1,0,1,1,1,1,-1,1,0,1,1,1,-1,-1,"['Prefix_Suffix', 'Favicon', 'RightClick', 'popUpWidnow', 'Iframe']",True
-1,-1,-1,-1,1,-1,-1,0,-1,1,1,-1,-1,-1,1,-1,-1,-1,0,1,1,1,1,1,-1,-1,-1,1,0,1,-1,"['Prefix_Suffix', 'Favicon', 'RightClick', 'popUpWidnow', 'Iframe', 'Result']",False
1,1,1,1,1,-1,0,1,-1,-1,1,1,1,0,-1,0,1,1,0,-1,1,-1,1,1,1,1,-1,1,0,1,1,"['Prefix_Suffix', 'Abnormal_URL', 'RightClick', 'popUpWidnow']",False
1,-1,1,1,1,-1,1,0,-1,1,1,1,1,-1,-1,-1,1,1,0,1,1,1,-1,-1,1,-1,1,1,0,1,-1,"['Prefix_Suffix', 'Abnormal_URL', 'on_mouseover', 'RightClick', 'popUpWidnow', 'Iframe']",True
1,-1,1,1,-1,-1,0,-1,1,1,1,1,-1,-1,0,-1,1,1,0,1,1,1,1,-1,-1,-1,-1,1,0,1,-1,"['Prefix_Suffix', 'SFH', 'Abnormal_URL', 'RightClick', 'popUpWidnow', 'Iframe']",False
1,-1,1,1,1,-1,-1,1,1,1,1,1,-1,0,1,0,1,1,0,1,1,1,1,-1,1,1,-1,1,0,1,1,"['Prefix_Suffix', 'Abnormal_URL', 'on_mouseover', 'RightClick', 'popUpWidnow', 'Iframe']",False
-1,-1,1,1,1,-1,0,1,1,1,1,1,-1,-1,-1,-1,1,1,0,1,-1,1,1,-1,1,-1,1,1,1,1,-1,"['Prefix_Suffix', 'Abnormal_URL', 'on_mouseover', 'RightClick', 'popUpWidnow', 'Iframe']",True
-1,-1,1,1,1,-1,0,0,1,1,1,1,-1,-1,-1,0,1,1,0,1,1,-1,1,-1,1,-1,-1,1,1,1,-1,"['Prefix_Suffix', 'Abnormal_URL', 'on_mouseover', 'RightClick', 'popUpWidnow', 'Iframe', 'Result']",True
-1,-1,1,1,1,-1,-1,0,1,1,1,1,-1,-1,-1,0,1,1,0,1,1,1,1,1,1,0,-1,1,1,-1,-1,"['Prefix_Suffix', 'Submitting_to_email', 'on_mouseover', 'RightClick', 'popUpWidnow', 'Iframe', 'Result']",False
-1,-1,1,1,1,-1,1,0,1,1,1,1,-1,0,0,0,1,1,1,1,1,1,1,-1,1,-1,-1,1,0,1,-1,"['Prefix_Suffix', 'Abnormal_URL', 'on_mouseover', 'RightClick', 'popUpWidnow', 'Iframe', 'Google_Index', 'Result']",False
-1,-1,1,1,1,-1,-1,0,1,1,1,1,-1,-1,0,-1,1,1,0,1,1,1,1,1,1,0,-1,1,0,1,-1,"['Prefix_Suffix', 'Abnormal_URL', 'on_mouseover', 'RightClick', 'popUpWidnow', 'Iframe']",False
-1,-1,1,1,1,-1,0,1,1,1,1,1,-1,-1,0,-1,1,0,0,1,1,1,1,1,1,1,-1,1,0,1,-1,"['Prefix_Suffix', 'Abnormal_URL', 'on_mouseover', 'RightClick', 'popUpWidnow', 'Iframe']",True
-1,1,1,-1,1,-1,0,-1,1,1,1,1,1,-1,-1,-1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,-1,"['Prefix_Suffix', 'Submitting_to_email', 'on_mouseover', 'RightClick', 'popUpWidnow']",False
1,-1,1,1,1,0,-1,1,1,1,1,1,1,0,-1,-1,-1,1,0,1,1,1,1,-1,1,0,-1,1,1,1,-1,"['Prefix_Suffix', 'Abnormal_URL', 'on_mouseover', 'RightClick', 'popUpWidnow']",True
-1,-1,1,1,1,-1,1,0,-1,-1,1,1,1,-1,1,-1,1,1,0,1,1,-1,1,-1,1,1,-1,1,1,1,-1,"['Prefix_Suffix', 'Abnormal_URL', 'RightClick', 'popUpWidnow']",False
1,-1,1,1,1,-1,1,-1,-1,1,1,1,1,-1,-1,-1,1,1,0,0,1,1,1,1,1,0,-1,1,0,1,-1,"['Prefix_Suffix', 'Abnormal_URL', 'on_mouseover', 'RightClick', 'popUpWidnow', 'Iframe']",True
1,-1,1,1,-1,-1,1,-1,-1,1,1,1,1,0,0,-1,-1,1,1,1,1,1,1,-1,1,0,-1,-1,0,1,-1,"['Prefix_Suffix', 'Abnormal_URL', 'RightClick', 'popUpWidnow']",False
-1,-1,1,1,1,-1,1,-1,1,1,1,1,-1,0,1,-1,1,0,1,1,1,1,1,-1,1,1,-1,1,1,1,-1,"['Prefix_Suffix', 'Abnormal_URL', 'on_mouseover', 'RightClick', 'popUpWidnow', 'Iframe', 'Google_Index']",True
-1,-1,1,1,1,-1,-1,-1,-1,1,1,1,-1,0,-1,-1,1,1,0,1,1,1,-1,-1,1,0,1,1,1,1,-1,"['Prefix_Suffix', 'Abnormal_URL', 'on_mouseover', 'RightClick', 'popUpWidnow', 'Iframe']",True
