V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,Class
25,admin.,single,tertiary,no,407.0,yes,no,unknown,3,jun,579.0,1,-1.0,0.0,unknown,1
55,housemaid,divorced,primary,no,2014.0,no,no,unknown,17,jun,156.0,2,-1.0,0.0,unknown,1
37,services,divorced,secondary,no,904.0,yes,no,unknown,12,may,507.0,1,-1.0,0.0,unknown,1
37,admin.,single,secondary,no,155.0,yes,no,unknown,26,may,460.0,1,-1.0,0.0,unknown,1
36,blue-collar,married,secondary,yes,-2.0,no,no,unknown,2,jun,316.0,1,-1.0,0.0,unknown,1
35,management,married,secondary,no,339.0,yes,no,unknown,23,may,317.0,1,-1.0,0.0,unknown,1
28,blue-collar,married,secondary,no,-95.0,yes,no,unknown,13,may,200.0,1,-1.0,0.0,unknown,1
59,technician,married,tertiary,no,-91.0,no,no,unknown,25,jun,157.0,1,-1.0,0.0,unknown,1
46,admin.,divorced,tertiary,no,846.0,yes,no,unknown,8,may,369.0,2,-1.0,0.0,unknown,1
39,technician,married,secondary,no,4441.0,yes,no,unknown,21,may,86.0,2,-1.0,0.0,unknown,1
56,unemployed,married,secondary,no,2552.0,yes,no,unknown,15,may,176.0,2,-1.0,0.0,unknown,1
31,admin.,married,unknown,yes,-310.0,yes,no,unknown,28,may,433.0,3,-1.0,0.0,unknown,1
29,services,single,primary,no,339.0,no,no,unknown,4,jul,1576.0,3,-1.0,0.0,unknown,2
39,blue-collar,married,secondary,no,971.0,yes,yes,unknown,1,jul,471.0,3,-1.0,0.0,unknown,1
38,management,single,secondary,no,53.0,no,no,unknown,9,jun,280.0,1,-1.0,0.0,unknown,1
31,admin.,married,secondary,no,1098.0,yes,no,unknown,23,may,427.0,2,-1.0,0.0,unknown,1
25,blue-collar,single,secondary,no,0.0,yes,no,unknown,8,may,30.0,2,-1.0,0.0,unknown,1
39,management,divorced,tertiary,no,-999.0,yes,no,unknown,27,may,313.0,1,-1.0,0.0,unknown,1
59,retired,married,primary,no,1930.0,no,no,unknown,11,jun,453.0,1,-1.0,0.0,unknown,1
37,technician,married,tertiary,no,472.0,yes,no,unknown,29,may,294.0,3,-1.0,0.0,unknown,1
28,technician,single,tertiary,no,-803.0,yes,yes,unknown,11,jun,222.0,9,-1.0,0.0,unknown,1
26,blue-collar,married,secondary,no,2770.0,yes,no,unknown,8,may,141.0,1,-1.0,0.0,unknown,1
38,blue-collar,married,primary,no,3057.0,yes,no,unknown,11,jun,133.0,1,-1.0,0.0,unknown,1
38,services,single,secondary,no,322.0,yes,no,unknown,26,may,61.0,1,-1.0,0.0,unknown,1
32,blue-collar,married,primary,no,131.0,yes,no,unknown,21,may,212.0,2,-1.0,0.0,unknown,1
31,technician,single,tertiary,no,948.0,yes,no,unknown,8,may,91.0,2,-1.0,0.0,unknown,1
49,blue-collar,married,primary,no,3767.0,yes,no,unknown,23,may,493.0,13,-1.0,0.0,unknown,1
38,blue-collar,single,tertiary,no,18.0,no,no,unknown,17,jun,605.0,5,-1.0,0.0,unknown,1
51,admin.,divorced,secondary,no,2195.0,yes,no,unknown,13,may,59.0,1,-1.0,0.0,unknown,1
31,student,single,secondary,no,252.0,yes,no,unknown,6,may,175.0,3,-1.0,0.0,unknown,1
38,unemployed,married,secondary,no,995.0,no,no,unknown,26,jul,84.0,1,-1.0,0.0,unknown,1
35,management,married,tertiary,no,820.0,yes,no,unknown,8,may,287.0,4,-1.0,0.0,unknown,1
32,unemployed,single,tertiary,no,336.0,yes,no,unknown,8,may,139.0,1,-1.0,0.0,unknown,1
47,blue-collar,married,primary,no,300.0,yes,no,unknown,13,may,103.0,3,-1.0,0.0,unknown,1
59,retired,married,unknown,no,1491.0,no,no,unknown,9,jun,157.0,2,-1.0,0.0,unknown,1
44,management,divorced,tertiary,no,0.0,no,no,unknown,6,jun,373.0,1,-1.0,0.0,unknown,1
35,technician,married,tertiary,no,7951.0,no,yes,unknown,6,jun,103.0,1,-1.0,0.0,unknown,1
47,blue-collar,married,primary,no,554.0,yes,no,unknown,4,jun,69.0,1,-1.0,0.0,unknown,1
57,admin.,divorced,secondary,no,4378.0,yes,no,unknown,19,may,78.0,3,-1.0,0.0,unknown,1
43,blue-collar,married,primary,yes,-635.0,yes,no,unknown,20,may,37.0,9,-1.0,0.0,unknown,1
58,technician,married,primary,no,139.0,no,no,unknown,11,jun,103.0,1,-1.0,0.0,unknown,1
37,blue-collar,single,secondary,no,277.0,yes,no,unknown,3,jun,87.0,6,-1.0,0.0,unknown,1
48,self-employed,married,secondary,no,4746.0,yes,no,unknown,21,may,32.0,11,-1.0,0.0,unknown,1
51,technician,single,secondary,no,0.0,yes,no,unknown,5,may,364.0,2,-1.0,0.0,unknown,1
29,technician,married,secondary,no,8.0,no,no,unknown,7,may,113.0,1,-1.0,0.0,unknown,1
42,admin.,single,secondary,no,243.0,yes,no,unknown,14,may,46.0,5,-1.0,0.0,unknown,1
37,admin.,married,secondary,no,-356.0,no,yes,unknown,9,may,49.0,1,-1.0,0.0,unknown,1
34,services,married,secondary,no,-211.0,yes,no,unknown,4,jun,16.0,8,-1.0,0.0,unknown,1
48,admin.,married,secondary,no,3754.0,yes,no,unknown,6,may,249.0,3,-1.0,0.0,unknown,1
39,blue-collar,single,primary,no,-491.0,no,yes,unknown,5,jun,179.0,1,-1.0,0.0,unknown,1
27,entrepreneur,married,secondary,no,47.0,yes,no,unknown,18,jun,114.0,4,-1.0,0.0,unknown,1
35,student,single,secondary,no,2960.0,yes,no,unknown,30,may,123.0,2,-1.0,0.0,unknown,1
44,blue-collar,divorced,unknown,no,532.0,no,no,unknown,16,may,141.0,2,-1.0,0.0,unknown,1
28,unemployed,single,secondary,yes,-353.0,yes,no,unknown,12,may,89.0,3,-1.0,0.0,unknown,1
44,technician,married,secondary,no,1.0,no,yes,unknown,2,jul,108.0,3,-1.0,0.0,unknown,1
40,blue-collar,married,primary,no,68.0,yes,no,unknown,30,may,170.0,19,-1.0,0.0,unknown,1
28,technician,single,secondary,no,213.0,yes,no,unknown,19,may,267.0,1,-1.0,0.0,unknown,1
58,housemaid,married,primary,no,258.0,no,no,unknown,9,jun,174.0,1,-1.0,0.0,unknown,1
42,management,married,tertiary,no,744.0,no,no,unknown,6,may,157.0,1,-1.0,0.0,unknown,1
35,services,married,secondary,no,109.0,yes,no,unknown,6,may,597.0,3,-1.0,0.0,unknown,1
38,blue-collar,married,primary,no,714.0,yes,no,unknown,29,may,225.0,3,-1.0,0.0,unknown,1
35,management,single,tertiary,no,244.0,yes,no,unknown,12,may,225.0,1,-1.0,0.0,unknown,1
57,services,married,secondary,no,84.0,yes,no,unknown,15,may,59.0,1,-1.0,0.0,unknown,1
30,management,single,tertiary,no,1243.0,yes,no,unknown,23,may,135.0,1,-1.0,0.0,unknown,1
59,retired,married,tertiary,no,135.0,yes,no,unknown,17,nov,94.0,1,-1.0,0.0,unknown,1
47,technician,married,secondary,no,503.0,yes,no,unknown,6,may,109.0,2,-1.0,0.0,unknown,1
25,blue-collar,single,secondary,no,-143.0,yes,yes,unknown,27,may,90.0,1,-1.0,0.0,unknown,1
41,services,married,primary,no,455.0,yes,no,unknown,14,may,80.0,1,-1.0,0.0,unknown,1
29,admin.,single,secondary,no,468.0,yes,yes,unknown,23,may,353.0,1,-1.0,0.0,unknown,1
29,blue-collar,single,primary,no,950.0,yes,no,unknown,4,jun,135.0,3,-1.0,0.0,unknown,1
58,blue-collar,married,primary,no,76.0,yes,no,unknown,5,may,156.0,2,-1.0,0.0,unknown,1
42,management,married,tertiary,no,-700.0,yes,no,unknown,14,may,110.0,1,-1.0,0.0,unknown,1
31,housemaid,single,secondary,no,1301.0,yes,no,unknown,16,may,69.0,15,-1.0,0.0,unknown,1
56,unemployed,married,secondary,no,216.0,no,no,unknown,19,jun,77.0,1,-1.0,0.0,unknown,1
47,management,married,tertiary,no,414.0,no,no,unknown,18,jun,387.0,1,-1.0,0.0,unknown,1
31,technician,single,secondary,no,1186.0,yes,no,unknown,23,may,136.0,1,-1.0,0.0,unknown,1
51,admin.,married,secondary,no,884.0,no,no,unknown,19,jun,50.0,1,-1.0,0.0,unknown,1
36,blue-collar,divorced,secondary,no,-59.0,yes,no,unknown,28,may,193.0,1,-1.0,0.0,unknown,1
30,technician,single,tertiary,no,-522.0,yes,no,unknown,13,may,375.0,1,-1.0,0.0,unknown,1
31,admin.,married,secondary,no,454.0,yes,no,unknown,4,jun,119.0,1,-1.0,0.0,unknown,1
39,self-employed,divorced,tertiary,no,1415.0,no,no,unknown,17,jun,134.0,1,-1.0,0.0,unknown,1
44,management,single,tertiary,no,295.0,yes,no,unknown,12,may,103.0,8,-1.0,0.0,unknown,1
38,blue-collar,married,secondary,no,0.0,no,no,unknown,5,jun,71.0,1,-1.0,0.0,unknown,1
45,blue-collar,married,secondary,no,-1400.0,yes,no,unknown,16,may,172.0,4,-1.0,0.0,unknown,1
35,services,married,secondary,no,322.0,yes,yes,unknown,20,jun,590.0,4,-1.0,0.0,unknown,1
38,blue-collar,married,unknown,no,5830.0,no,no,unknown,17,jun,176.0,3,-1.0,0.0,unknown,1
41,blue-collar,married,secondary,no,923.0,yes,no,unknown,14,may,249.0,2,-1.0,0.0,unknown,1
57,blue-collar,married,secondary,no,5935.0,yes,yes,unknown,5,may,258.0,1,-1.0,0.0,unknown,1
32,blue-collar,married,primary,no,1076.0,yes,no,unknown,19,may,67.0,1,-1.0,0.0,unknown,1
56,technician,divorced,secondary,no,99.0,yes,no,unknown,6,may,155.0,2,-1.0,0.0,unknown,1
54,technician,married,tertiary,no,4582.0,yes,no,unknown,15,may,165.0,1,-1.0,0.0,unknown,1
38,services,divorced,secondary,no,5873.0,no,no,unknown,8,may,191.0,2,-1.0,0.0,unknown,1
37,services,married,secondary,no,-349.0,yes,no,unknown,27,may,319.0,5,-1.0,0.0,unknown,1
45,services,married,secondary,no,191.0,no,yes,unknown,6,jun,136.0,2,-1.0,0.0,unknown,1
29,blue-collar,married,secondary,no,844.0,yes,no,unknown,27,may,157.0,2,-1.0,0.0,unknown,1
40,blue-collar,married,secondary,no,271.0,yes,no,unknown,29,may,483.0,2,-1.0,0.0,unknown,1
37,management,single,unknown,no,715.0,yes,no,unknown,20,may,247.0,2,-1.0,0.0,unknown,1
54,blue-collar,married,primary,no,-41.0,yes,no,unknown,5,may,288.0,1,-1.0,0.0,unknown,1
46,blue-collar,married,primary,no,1483.0,yes,no,unknown,14,may,174.0,3,-1.0,0.0,unknown,1
57,retired,married,secondary,no,919.0,yes,yes,unknown,19,may,408.0,2,-1.0,0.0,unknown,1
29,admin.,single,secondary,no,993.0,no,no,unknown,14,may,105.0,1,-1.0,0.0,unknown,1
42,blue-collar,married,secondary,no,171.0,yes,no,unknown,14,may,55.0,1,-1.0,0.0,unknown,1
32,management,married,tertiary,no,607.0,yes,no,unknown,18,jun,1060.0,5,-1.0,0.0,unknown,2
41,blue-collar,single,secondary,no,304.0,yes,no,unknown,30,may,395.0,2,-1.0,0.0,unknown,1
30,services,married,secondary,no,0.0,yes,yes,unknown,3,jun,185.0,1,-1.0,0.0,unknown,1
45,blue-collar,married,secondary,no,42.0,yes,no,unknown,19,may,125.0,5,-1.0,0.0,unknown,1
37,self-employed,married,tertiary,no,0.0,no,no,unknown,6,jun,143.0,1,-1.0,0.0,unknown,1
42,management,married,tertiary,no,479.0,yes,no,unknown,28,may,217.0,2,-1.0,0.0,unknown,1
35,housemaid,single,tertiary,no,608.0,yes,yes,unknown,2,jun,227.0,1,-1.0,0.0,unknown,1
34,blue-collar,single,secondary,no,610.0,yes,no,unknown,9,may,316.0,3,-1.0,0.0,unknown,1
36,student,single,secondary,no,904.0,no,no,unknown,20,jun,10.0,8,-1.0,0.0,unknown,1
49,housemaid,single,primary,no,1158.0,yes,no,unknown,14,may,159.0,3,-1.0,0.0,unknown,1
43,entrepreneur,divorced,tertiary,no,1756.0,no,no,unknown,17,jun,89.0,1,-1.0,0.0,unknown,1
24,unemployed,single,tertiary,no,39.0,yes,no,unknown,20,jun,15.0,3,-1.0,0.0,unknown,1
42,blue-collar,married,secondary,no,166.0,yes,no,unknown,7,may,285.0,3,-1.0,0.0,unknown,1
30,blue-collar,married,primary,no,1317.0,yes,no,unknown,21,may,395.0,2,-1.0,0.0,unknown,1
30,admin.,single,secondary,no,-1.0,yes,no,unknown,28,may,141.0,1,-1.0,0.0,unknown,1
37,admin.,divorced,secondary,yes,-302.0,no,no,unknown,17,jun,406.0,3,-1.0,0.0,unknown,1
32,self-employed,married,secondary,no,1942.0,yes,no,unknown,30,may,84.0,9,-1.0,0.0,unknown,1
53,management,married,tertiary,no,652.0,no,no,unknown,5,jun,91.0,1,-1.0,0.0,unknown,1
42,unemployed,divorced,secondary,no,325.0,yes,no,unknown,28,may,97.0,4,-1.0,0.0,unknown,1
30,management,single,tertiary,no,218.0,no,no,unknown,3,jun,75.0,1,-1.0,0.0,unknown,1
29,management,single,tertiary,no,0.0,yes,no,unknown,5,may,363.0,1,-1.0,0.0,unknown,1
39,admin.,married,secondary,no,1577.0,yes,no,unknown,4,jun,282.0,15,-1.0,0.0,unknown,1
41,blue-collar,single,primary,no,22.0,yes,no,unknown,14,may,152.0,1,-1.0,0.0,unknown,1
44,management,married,tertiary,no,349.0,no,no,unknown,9,jun,58.0,1,-1.0,0.0,unknown,1
51,technician,divorced,secondary,no,468.0,yes,no,unknown,30,may,475.0,4,-1.0,0.0,unknown,1
24,self-employed,single,tertiary,no,2984.0,yes,no,unknown,27,may,935.0,1,-1.0,0.0,unknown,2
43,blue-collar,married,primary,no,1211.0,yes,no,unknown,6,may,208.0,3,-1.0,0.0,unknown,1
45,admin.,married,secondary,no,5346.0,yes,yes,unknown,21,oct,187.0,1,-1.0,0.0,unknown,2
28,self-employed,single,secondary,no,123.0,yes,no,unknown,9,may,97.0,1,-1.0,0.0,unknown,1
49,self-employed,married,tertiary,no,1842.0,yes,no,unknown,9,may,124.0,2,-1.0,0.0,unknown,1
42,blue-collar,married,secondary,no,273.0,no,no,unknown,12,jun,315.0,1,-1.0,0.0,unknown,1
28,self-employed,single,secondary,no,131.0,yes,no,unknown,23,may,407.0,14,-1.0,0.0,unknown,1
39,admin.,single,secondary,no,573.0,yes,no,unknown,7,may,329.0,1,-1.0,0.0,unknown,1
42,housemaid,single,primary,no,5774.0,yes,no,unknown,15,may,54.0,2,-1.0,0.0,unknown,1
38,admin.,married,secondary,no,8.0,yes,no,unknown,7,may,125.0,1,-1.0,0.0,unknown,1
53,entrepreneur,divorced,unknown,no,4736.0,yes,no,unknown,3,jun,676.0,5,-1.0,0.0,unknown,1
43,blue-collar,married,unknown,no,24.0,yes,no,unknown,13,may,23.0,2,-1.0,0.0,unknown,1
44,management,married,primary,no,2276.0,yes,no,unknown,17,jun,321.0,1,-1.0,0.0,unknown,1
36,technician,married,secondary,no,195.0,yes,no,unknown,8,may,380.0,2,-1.0,0.0,unknown,1
55,retired,married,secondary,no,708.0,yes,no,unknown,13,may,901.0,2,-1.0,0.0,unknown,1
50,admin.,married,secondary,yes,-437.0,yes,yes,unknown,17,jun,83.0,1,-1.0,0.0,unknown,1
31,services,married,secondary,no,-759.0,yes,no,unknown,12,may,220.0,2,-1.0,0.0,unknown,1
59,housemaid,divorced,primary,no,3180.0,no,no,unknown,6,jun,28.0,1,-1.0,0.0,unknown,1
32,management,married,tertiary,no,944.0,yes,yes,unknown,4,jun,292.0,1,-1.0,0.0,unknown,1
45,technician,married,secondary,no,3395.0,yes,no,unknown,14,may,215.0,1,-1.0,0.0,unknown,1
38,blue-collar,married,secondary,no,776.0,yes,no,unknown,21,may,135.0,2,-1.0,0.0,unknown,1
30,technician,single,tertiary,no,445.0,yes,no,unknown,27,may,182.0,1,-1.0,0.0,unknown,1
41,management,married,tertiary,no,850.0,no,no,unknown,6,jun,262.0,2,-1.0,0.0,unknown,1
47,technician,divorced,secondary,no,699.0,yes,no,unknown,8,may,182.0,1,-1.0,0.0,unknown,1
57,technician,single,secondary,no,806.0,yes,no,unknown,29,may,77.0,1,-1.0,0.0,unknown,1
43,blue-collar,married,secondary,no,1109.0,yes,no,unknown,14,may,160.0,2,-1.0,0.0,unknown,1
38,blue-collar,single,tertiary,no,2885.0,yes,no,unknown,20,jun,1422.0,10,-1.0,0.0,unknown,2
35,entrepreneur,single,tertiary,no,-68.0,yes,yes,unknown,15,may,203.0,4,-1.0,0.0,unknown,1
42,entrepreneur,divorced,tertiary,yes,2.0,yes,no,unknown,5,may,380.0,1,-1.0,0.0,unknown,1
58,admin.,married,secondary,no,826.0,no,no,unknown,12,jun,885.0,1,-1.0,0.0,unknown,2
54,blue-collar,married,secondary,no,-69.0,yes,no,unknown,26,may,135.0,2,-1.0,0.0,unknown,1
24,student,single,secondary,no,7.0,yes,no,unknown,30,may,86.0,3,-1.0,0.0,unknown,1
33,technician,married,secondary,yes,72.0,yes,no,unknown,6,may,623.0,1,-1.0,0.0,unknown,1
41,blue-collar,married,secondary,no,2067.0,yes,no,unknown,20,jun,120.0,4,-1.0,0.0,unknown,1
44,blue-collar,married,secondary,no,294.0,yes,no,unknown,19,may,66.0,2,-1.0,0.0,unknown,1
33,blue-collar,married,secondary,no,-349.0,yes,no,unknown,6,may,191.0,1,-1.0,0.0,unknown,1
39,blue-collar,married,secondary,no,518.0,yes,no,unknown,4,jun,608.0,2,-1.0,0.0,unknown,1
32,technician,single,secondary,no,4110.0,yes,no,unknown,26,may,232.0,3,-1.0,0.0,unknown,1
34,technician,single,secondary,no,705.0,yes,yes,unknown,19,may,1203.0,3,-1.0,0.0,unknown,1
33,blue-collar,married,secondary,no,88.0,yes,no,unknown,9,may,57.0,2,-1.0,0.0,unknown,1
23,services,single,secondary,no,0.0,yes,no,unknown,29,may,544.0,4,-1.0,0.0,unknown,1
33,management,divorced,secondary,no,1897.0,yes,yes,unknown,2,jun,197.0,1,-1.0,0.0,unknown,1
35,blue-collar,single,unknown,no,422.0,no,no,unknown,16,jun,140.0,1,-1.0,0.0,unknown,1
31,blue-collar,married,secondary,no,0.0,yes,no,unknown,5,may,143.0,1,-1.0,0.0,unknown,1
53,management,married,tertiary,no,3911.0,yes,yes,unknown,30,may,63.0,2,-1.0,0.0,unknown,1
40,admin.,married,secondary,no,947.0,no,no,unknown,6,jun,160.0,1,-1.0,0.0,unknown,1
31,blue-collar,single,tertiary,no,-701.0,yes,no,unknown,27,may,42.0,3,-1.0,0.0,unknown,1
33,services,single,secondary,no,0.0,yes,no,unknown,16,may,212.0,1,-1.0,0.0,unknown,1
43,management,married,primary,no,98.0,no,no,unknown,20,jun,185.0,4,-1.0,0.0,unknown,1
31,admin.,single,tertiary,no,701.0,yes,no,unknown,23,may,301.0,2,-1.0,0.0,unknown,1
32,blue-collar,married,secondary,no,931.0,yes,no,unknown,3,jun,409.0,1,-1.0,0.0,unknown,1
29,services,divorced,secondary,no,31.0,yes,no,unknown,5,may,194.0,1,-1.0,0.0,unknown,1
49,technician,married,unknown,no,-287.0,yes,no,unknown,26,may,49.0,1,-1.0,0.0,unknown,1
46,blue-collar,married,primary,no,1844.0,no,no,unknown,19,jun,29.0,1,-1.0,0.0,unknown,1
36,services,married,secondary,no,42.0,yes,no,unknown,8,may,102.0,4,-1.0,0.0,unknown,1
54,blue-collar,divorced,primary,no,2227.0,yes,no,unknown,2,jun,45.0,3,-1.0,0.0,unknown,1
45,management,married,tertiary,no,523.0,yes,no,unknown,5,may,849.0,2,-1.0,0.0,unknown,1
50,services,married,secondary,no,1463.0,yes,no,unknown,19,may,380.0,1,-1.0,0.0,unknown,1
43,admin.,single,secondary,no,13.0,no,yes,unknown,1,jul,119.0,1,-1.0,0.0,unknown,1
35,blue-collar,married,secondary,no,314.0,yes,no,unknown,2,jun,464.0,1,-1.0,0.0,unknown,1
39,blue-collar,married,secondary,no,72.0,yes,no,unknown,7,may,425.0,6,-1.0,0.0,unknown,1
26,admin.,married,secondary,no,-401.0,yes,yes,unknown,4,jul,246.0,1,-1.0,0.0,unknown,1
37,services,single,secondary,no,1175.0,yes,no,unknown,16,jun,92.0,2,-1.0,0.0,unknown,1
34,blue-collar,single,secondary,no,89.0,yes,yes,unknown,21,may,175.0,2,-1.0,0.0,unknown,1
35,management,married,tertiary,no,5057.0,yes,no,unknown,4,jun,193.0,10,-1.0,0.0,unknown,1
33,blue-collar,married,primary,no,2665.0,yes,no,unknown,23,may,358.0,2,-1.0,0.0,unknown,1
39,technician,married,tertiary,no,602.0,yes,no,unknown,20,may,191.0,7,-1.0,0.0,unknown,1
38,unemployed,divorced,secondary,no,0.0,yes,no,unknown,30,may,281.0,4,-1.0,0.0,unknown,1
49,management,married,tertiary,no,3840.0,yes,no,unknown,15,may,146.0,4,-1.0,0.0,unknown,1
54,admin.,divorced,secondary,no,1814.0,no,no,unknown,13,may,521.0,1,-1.0,0.0,unknown,1
32,technician,married,secondary,no,2693.0,yes,no,unknown,21,may,16.0,1,-1.0,0.0,unknown,1
52,technician,divorced,secondary,no,2816.0,no,no,unknown,20,jun,492.0,3,-1.0,0.0,unknown,1
33,blue-collar,married,secondary,no,269.0,yes,no,unknown,9,may,365.0,1,-1.0,0.0,unknown,1
36,technician,divorced,tertiary,no,0.0,no,no,unknown,23,may,539.0,2,-1.0,0.0,unknown,1
55,admin.,single,secondary,no,1854.0,yes,no,unknown,30,may,34.0,2,-1.0,0.0,unknown,1
35,blue-collar,married,secondary,no,26.0,yes,no,unknown,2,jun,277.0,2,-1.0,0.0,unknown,1
57,retired,divorced,secondary,no,70.0,yes,no,unknown,16,may,122.0,1,-1.0,0.0,unknown,1
52,technician,married,secondary,no,0.0,yes,yes,unknown,14,may,77.0,2,-1.0,0.0,unknown,1
36,blue-collar,single,primary,no,2176.0,yes,no,unknown,28,may,52.0,2,-1.0,0.0,unknown,1
34,management,married,tertiary,no,402.0,yes,no,unknown,13,may,813.0,2,-1.0,0.0,unknown,1
36,blue-collar,married,secondary,no,-100.0,yes,no,unknown,3,jun,369.0,2,-1.0,0.0,unknown,1
39,management,married,tertiary,no,378.0,yes,yes,unknown,5,may,127.0,2,-1.0,0.0,unknown,1
58,technician,divorced,secondary,no,906.0,yes,yes,unknown,16,may,155.0,3,-1.0,0.0,unknown,1
53,blue-collar,single,unknown,no,0.0,no,no,unknown,12,may,140.0,7,-1.0,0.0,unknown,1
29,self-employed,single,tertiary,no,392.0,no,yes,unknown,1,jul,135.0,1,-1.0,0.0,unknown,1
32,blue-collar,married,secondary,no,-428.0,yes,no,unknown,13,may,518.0,1,-1.0,0.0,unknown,1
33,blue-collar,married,primary,no,134.0,yes,no,unknown,9,may,91.0,2,-1.0,0.0,unknown,1
59,blue-collar,married,primary,no,416.0,no,no,unknown,16,jun,92.0,3,-1.0,0.0,unknown,1
39,housemaid,divorced,secondary,yes,127.0,no,no,unknown,20,jun,150.0,2,-1.0,0.0,unknown,1
30,blue-collar,married,secondary,no,717.0,yes,no,unknown,8,may,42.0,1,-1.0,0.0,unknown,1
28,admin.,married,secondary,no,7707.0,yes,no,unknown,30,may,68.0,2,-1.0,0.0,unknown,1
37,blue-collar,single,secondary,no,111.0,yes,no,unknown,9,may,217.0,2,-1.0,0.0,unknown,1
31,management,single,tertiary,no,0.0,yes,no,unknown,9,may,94.0,3,-1.0,0.0,unknown,1
57,unemployed,married,primary,no,0.0,no,no,unknown,9,jun,540.0,1,-1.0,0.0,unknown,1
40,blue-collar,divorced,secondary,no,-90.0,yes,no,unknown,28,may,130.0,1,-1.0,0.0,unknown,1
31,blue-collar,single,primary,no,435.0,yes,no,unknown,7,may,159.0,2,-1.0,0.0,unknown,1
60,retired,married,primary,no,6307.0,yes,no,unknown,11,jun,362.0,1,-1.0,0.0,unknown,1
33,technician,single,secondary,no,486.0,yes,no,unknown,23,may,363.0,2,-1.0,0.0,unknown,1
32,blue-collar,single,secondary,no,226.0,yes,no,unknown,5,jun,426.0,5,-1.0,0.0,unknown,1
31,admin.,single,secondary,no,98.0,yes,no,unknown,5,may,196.0,2,-1.0,0.0,unknown,1
32,technician,single,tertiary,no,190.0,yes,yes,unknown,9,may,352.0,1,-1.0,0.0,unknown,1
31,blue-collar,married,secondary,no,873.0,yes,no,unknown,23,may,145.0,4,-1.0,0.0,unknown,1
42,blue-collar,married,secondary,no,130.0,no,no,unknown,2,jun,180.0,3,-1.0,0.0,unknown,1
40,housemaid,married,tertiary,no,795.0,yes,no,unknown,29,may,725.0,3,-1.0,0.0,unknown,1
31,admin.,single,secondary,no,150.0,yes,yes,unknown,13,may,431.0,2,-1.0,0.0,unknown,1
34,blue-collar,single,secondary,yes,-369.0,yes,no,unknown,23,may,353.0,2,-1.0,0.0,unknown,1
35,blue-collar,married,primary,no,2730.0,yes,no,unknown,21,may,65.0,1,-1.0,0.0,unknown,1
27,self-employed,single,tertiary,no,5214.0,yes,no,unknown,28,may,94.0,1,-1.0,0.0,unknown,1
33,admin.,single,secondary,no,673.0,yes,no,unknown,14,may,199.0,2,-1.0,0.0,unknown,1
24,retired,single,secondary,no,366.0,no,yes,unknown,16,may,234.0,2,-1.0,0.0,unknown,1
34,management,single,tertiary,no,1640.0,yes,no,unknown,26,may,160.0,3,-1.0,0.0,unknown,1
61,retired,married,secondary,no,4248.0,yes,no,unknown,14,may,71.0,1,-1.0,0.0,unknown,1
32,technician,divorced,tertiary,no,2558.0,no,no,unknown,5,may,148.0,2,-1.0,0.0,unknown,1
53,technician,divorced,secondary,no,173.0,no,yes,unknown,1,jul,157.0,1,-1.0,0.0,unknown,1
56,blue-collar,married,primary,no,3643.0,no,no,unknown,20,jun,11.0,3,-1.0,0.0,unknown,1
28,blue-collar,married,secondary,no,1827.0,yes,no,unknown,19,may,211.0,2,-1.0,0.0,unknown,1
44,management,married,tertiary,no,126.0,yes,no,unknown,13,may,92.0,1,-1.0,0.0,unknown,1
38,blue-collar,single,secondary,no,3054.0,no,no,unknown,20,jun,24.0,11,-1.0,0.0,unknown,1
46,technician,married,secondary,no,4956.0,yes,no,unknown,16,may,74.0,1,-1.0,0.0,unknown,1
50,services,single,secondary,no,1205.0,yes,no,unknown,6,jun,82.0,2,-1.0,0.0,unknown,1
